Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Type,latitude,longitude
Sperber Pinot Noir 2013,Germany,Baden,Salwey,3.9,25,35.74,2013,Red,48.0889834,7.6292858
Campidello Amarone della Valpolicella 2011,Italy,Amarone della Valpolicella,Marco Mosconi,4.2,25,56.05,2011,Red,45.4560184,11.1741336
Kumarod Rot 2017,Austria,Burgenland,Schwarz,3.7,25,14.06,2017,Red,43.8918839,-88.12177899999999
Pescorosso Aglianico 2014,Italy,Puglia,Coppadoro,3.9,25,9.65,2014,Red,43.8918839,-88.12177899999999
Lagrein 2018,Italy,Südtirol - Alto Adige,Kettmeir,3.7,25,12.99,2018,Red,46.41677,11.25086
Reserva Tinto 2017,Portugal,Douro,Feuerheerd's,4.0,25,9.74,2017,Red,46.41677,11.25086
Zinfandel 2017,United States,Mendocino County,Hess Select,3.9,25,14.06,2017,Red,46.41677,11.25086
St. Laurent 2017,Austria,Thermenregion,Johanneshof Reinisch,3.9,25,14.47,2017,Red,47.9741836,16.3031274
Ikonia Montepulciano d'Abruzzo 2014,Italy,Montepulciano d'Abruzzo,Feudi Bizantini,3.6,25,9.5,2014,Red,47.9741836,16.3031274
10 Barricas 2015,Spain,Cádiz,Finca Moncloa,4.3,25,37.6,2015,Red,36.6812341,-6.141445099999999
Bolgheri Superiore 2016,Italy,Bolgheri Superiore,Tenuta le Colonne,4.1,25,37.5,2016,Red,43.1333979,10.5506765
Cabernet Sauvignon 2018,Italy,Trentino,Conti d'Arco,3.9,25,8.59,2018,Red,43.1333979,10.5506765
Reserve Cabernet Sauvignon Mendoza 2017,Argentina,Mendoza,Bodega Piedra Negra,3.8,25,12.5,2017,Red,-33.6090951,-69.20386979999999
Petravia Puglia 2017,Italy,Puglia,Masseria Altemura,3.4,25,10.9,2017,Red,40.4841667,17.7666667
Meredith Estate Pinot Noir 2017,United States,Russian River Valley,Merry Edwards,4.1,25,112.16,2017,Red,38.4349145,-122.8550601
Côtes-du-Rhône RS Rouge 2018,France,Côtes-du-Rhône,LePlan-Vermeersch,3.7,25,7.65,2018,Red,44.280665,4.889988
Schieferboden Spätburgunder Trocken 2018,Germany,Ahr,Weingut Nelles 1479,4.1,25,11.89,2018,Red,50.5454624,7.1777665
Tamante Umbria 2017,Italy,Umbria,Bigi,3.6,25,5.99,2017,Red,50.5454624,7.1777665
Lampante Montefalco Rosso Riserva 2016,Italy,Montefalco,Tenuta Castelbuono,3.8,25,19.39,2016,Red,42.968275,12.562838
St. Magdalener Classico 2018,Italy,Südtirol - Alto Adige,Franz Gojer,3.5,25,12.5,2018,Red,46.4996436,11.3757829
Föllig Blaufränkisch 2015,Austria,Neusiedlersee-Hügelland,Esterházy,3.2,25,26.27,2015,Red,50.6568523,-102.0757792
Jamais Content Pic Saint-Loup 2016,France,Pic-Saint-Loup,Mortiès,4.2,25,25.9,2016,Red,37.8980921,-88.927115
Promised Land Shiraz 2018,Australia,South Australia,Taylors / Wakefield,3.7,25,7.63,2018,Red,37.8980921,-88.927115
Barolo Bricco Rocche 2015,Italy,Barolo,Ceretto,4.6,25,184.23,2015,Red,44.6722487,7.996287499999999
Bordeaux Supérieur 2005,France,Bordeaux Supérieur,Château Le Pin Beausoleil,4.1,25,27.95,2005,Red,44.8031829,-0.1215922
Masca 2016,Italy,Maremma Toscana,Roccapesta,3.7,25,11.9,2016,Red,42.656997,11.3882662
Since 1974 Primitivo di Manduria Limited Platinum Edition 2016,Italy,Primitivo di Manduria,Emera,4.7,25,53.35,2016,Red,42.656997,11.3882662
Solar de Libano Crianza 2016,Spain,Rioja,Bodegas Castillo de Sajazarra,3.7,25,10.5,2016,Red,42.5896639,-2.9621576
Camy Madiran 2014,France,Madiran,Domaine Laougue,3.5,25,12.57,2014,Red,43.5883317,-0.1192422
Romitorio di Santedame Toscana 2015,Italy,Toscana,Ruffino,4.0,25,94.24,2015,Red,43.5883317,-0.1192422
Voyeur Tinto 2018,Portugal,Douro,Niepoort,3.7,25,24.73,2018,Red,43.5883317,-0.1192422
Barolo 2016,Italy,Barolo,Ceretto,4.2,25,48.64,2016,Red,44.6722487,7.996287499999999
Merlot 2015,South Africa,Stellenbosch,Drostdy-Hof,3.3,25,6.4,2015,Red,44.6722487,7.996287499999999
Crianza 2017,Spain,Rioja,Hacienda Grimon,3.6,25,11.95,2017,Red,44.6722487,7.996287499999999
Toscana Grifi 2016,Italy,Toscana,Avignonesi,4.1,25,42.79,2016,Red,43.1735657,11.9332981
Primo Primitivo di Manduria Riserva 2016,Italy,Primitivo di Manduria,Masseria La Volpe,4.0,25,11.98,2016,Red,36.8037599,14.9899141
Cuvée Bérengère Merlot - Cabernet 2018,France,Languedoc,Regismont,3.3,25,6.12,2018,Red,36.8037599,14.9899141
Bisaccione 2016,Italy,Marche,Conti di Buscareto,3.8,25,12.62,2016,Red,36.8037599,14.9899141
Badia a Passignano Gran Selezione Chianti Classico 2017,Italy,Chianti Classico,Antinori,3.8,25,39.85,2017,Red,36.8037599,14.9899141
Spätburgunder 2015,Germany,Burkheim,Weingut Bercher,3.4,25,11.65,2015,Red,48.1008929,7.598249199999999
Cal Y Canto Full Red 2018,Spain,La Mancha,Isidro Milagro,3.1,25,3.7,2018,Red,42.18934369999999,-1.7418002
Edición Fábulas Tempranillo 2016,Spain,Rioja,Larchago,3.6,25,11.02,2016,Red,42.18934369999999,-1.7418002
Pessac-Léognan (Grand Cru Classé de Graves) 2016,France,Pessac-Léognan,Château La Mission Haut-Brion,4.5,25,582.93,2016,Red,44.815189,-0.6052073
Jaspis Pinot Noir 2014,Germany,Baden,Ziereisen,3.9,25,44.85,2014,Red,47.6547677,7.559164399999998
Château de Haute-Serre Cuvée Prestige Géron Dadine 2015,France,Cahors,Georges Vigouroux,3.8,25,46.79,2015,Red,44.39002379999999,1.4905689
Costa Caoude Terrasses du Larzac 2013,France,Terrasses du Larzac,Mas Haut-Buis,3.8,25,22.5,2013,Red,43.7905865,3.4568176
Parzival 2015,Germany,Franken,Rudolf Fürst,3.9,25,20.61,2015,Red,49.7120001,9.28371
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,France,Saint-Émilion Grand Cru,Château Trotte Vieille,4.1,25,102.35,2017,Red,44.8947693,-0.145056
Groenekloof Shiraz 2017,South Africa,Groenekloof,Neil Ellis,3.8,25,10.9,2017,Red,25.031148,-77.334599
Mourvèdre 2018,France,Pays d'Oc,Les Jamelles,4.2,25,5.65,2018,Red,25.031148,-77.334599
Rasteau Les Argiles Bleues 2017,France,Rasteau,Domaine de Beaurenard,3.9,25,26.9,2017,Red,44.05362090000001,4.834506
Bachgart Blauburgunder Riserva 2012,Italy,Südtirol - Alto Adige,Klaus Lentsch,4.0,25,29.9,2012,Red,46.4664691,11.2542729
Rosso 2018,Italy,Piemonte,Rocca di Passo,3.5,25,5.72,2018,Red,46.4664691,11.2542729
Monsordo Rosso 2017,Italy,Langhe,Ceretto,3.7,25,23.29,2017,Red,44.6722487,7.996287499999999
Volnay 2017,France,Volnay,Domaine Poulleau Père & Fils,3.9,25,38.8,2017,Red,46.99954289999999,4.7806515
Cepa x Cepa Garnacha 2018,Spain,Navarra,Bodegas Nekeas,3.8,25,6.99,2018,Red,42.6552938,-1.7126986
Sciare di Est Nero d'Avola 2017,Italy,Terre Siciliane,Antichi Vinai,3.5,25,7.42,2017,Red,37.871503,15.039455
Cabernet Sauvignon Sicilia 2018,Italy,Terre Siciliane,Settesoli,3.3,25,5.79,2018,Red,37.5951642,12.9745984
Max VIII 150 Anos 2017,Chile,Aconcagua,Errazuriz,3.4,25,23.4,2017,Red,37.5951642,12.9745984
Estate Collection Regolo Rosso Veronese 2014,Italy,Rosso Veronese,Sartori,4.0,25,11.6,2014,Red,37.5951642,12.9745984
È Arte Primitivo 2018,Italy,Puglia,Torrevento,4.0,25,5.9,2018,Red,41.0957318,16.3437338
Gigondas 2015,France,Gigondas,Camille Cayran,4.1,25,19.75,2015,Red,44.229938,4.928118
Barbera del Monferrato 2015,Italy,Barbera del Monferrato,Luigi Tacchino,3.7,25,11.99,2015,Red,44.68498,8.70073
Rioja Reserva 2016,Spain,Rioja,Imperial,4.1,250,26.85,2016,Red,44.68498,8.70073
Châteauneuf-du-Pape (Tradition) Rouge 2016,France,Châteauneuf-du-Pape,Domaine de la Janasse,4.1,250,39.0,2016,Red,44.68498,8.70073
Moli Cabernet Sauvignon 2015,Spain,Costers del Segre,Raimat,3.7,250,10.0,2015,Red,41.6779778,0.4783674000000001
Governo Toscana 2016,Italy,Toscana,Poggio San Polo,3.7,250,9.7,2016,Red,43.446779,11.3782136
Biography Shiraz 2017,South Africa,Overberg,Raka,4.0,250,16.6,2017,Red,43.446779,11.3782136
San Giorgio Umbria Rosso 2006,Italy,Umbria,Lungarotti,3.9,250,19.35,2006,Red,43.0298886,12.4289901
Les Lanes Corbières Rouge 2017,France,Corbières,Famille Lignères - Château La Baronne,3.7,250,10.75,2017,Red,43.1823915,2.649328
La Luna e i Falò Barbera d'Asti Superiore 2017,Italy,Barbera d'Asti,Vite Colte,4.1,250,11.6,2017,Red,44.62606230000001,7.954723199999999
Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Casanova di Neri,4.3,250,44.52,2015,Red,44.62606230000001,7.954723199999999
Cabernet Sauvignon 2015,Argentina,Mendoza,Argento,3.4,251,8.69,2015,Red,44.62606230000001,7.954723199999999
Kékfrankos Balf 2017,Hungary,Sopron,Weninger,3.8,251,11.7,2017,Red,44.62606230000001,7.954723199999999
Haut-Médoc 2015,France,Haut-Médoc,Château Lamothe-Cissac,3.7,251,15.9,2015,Red,45.220158,-0.83158
Pura Fe Carmenère 2016,Chile,Maipo Valley,Antiyal,3.8,251,16.95,2016,Red,-33.858505,-70.62198099999999
La Mancha Reserva 2005,Spain,La Mancha,El Vínculo,3.7,251,16.95,2005,Red,-33.858505,-70.62198099999999
Crianza Ribera del Duero 2014,Spain,Ribera del Duero,Viña Pedrosa,4.0,2518,24.7,2014,Red,41.70932579999999,-3.9806185
Villa Antinori Rosso 2016,Italy,Toscana,Antinori,3.8,2519,13.69,2016,Red,41.70932579999999,-3.9806185
Schneider Rätzelhaft 2015,Germany,Mosel,Fio,3.7,252,12.49,2015,Red,41.70932579999999,-3.9806185
Gemei 2018,Italy,Verona,Ottella,3.8,252,9.5,2018,Red,45.4243002,10.6551806
Morgon Côte du Py - Javernières 2017,France,Morgon,Terres Dorées,3.7,252,19.9,2017,Red,43.7030483,7.3107064
Meio Queijo Douro Tinto 2018,Portugal,Douro,Churchill's,3.7,252,8.31,2018,Red,47.6552194,-117.4232528
Max Reserva Blend 2014,Chile,Aconcagua Valley,Errazuriz,3.7,252,16.9,2014,Red,47.6552194,-117.4232528
Cabernet Sauvignon 2017,France,Vin de France,Maison de La Villette,4.0,252,7.68,2017,Red,48.8938489,2.39026
Quinta dos Murças Reserva Douro 2015,Portugal,Douro,Esporão,4.3,252,28.49,2015,Red,48.8938489,2.39026
Selected Vines Cabernet Sauvignon (Barrancas Vineyards) 2014,Argentina,Mendoza,Pascual Toso,3.7,252,15.16,2014,Red,48.8938489,2.39026
Guidalberto 2017,Italy,Toscana,Tenuta San Guido,4.1,2520,39.0,2017,Red,48.8938489,2.39026
Bin 389 Cabernet - Shiraz 2013,Australia,South Australia,Penfolds,4.2,2524,84.09,2013,Red,48.8938489,2.39026
Rivalta Red 2013,Chile,Cachapoal Valley,Santa Ema,4.3,253,41.9,2013,Red,48.8938489,2.39026
Julian Madrid Reserva 2014,Spain,Rioja,Bodegas Casa Primicia,4.0,253,19.99,2014,Red,42.558485,-2.586175
Altero Brunello di Montalcino 2012,Italy,Brunello di Montalcino,Poggio Antico,4.3,253,66.99,2012,Red,42.558485,-2.586175
Barolo Serralunga d'Alba 2014,Italy,Barolo,Fontanafredda,3.9,2532,29.05,2014,Red,45.9747129,12.56818
Colheita Seleccionada Tinto 2018,Portugal,Alentejano,Herdade de São Miguel,3.9,2534,7.6,2018,Red,45.9747129,12.56818
Terroir du Trias Bandol Rouge 2012,France,Bandol,Domaine de Terrebrune,4.1,254,42.9,2012,Red,43.1358867,5.8316751
Bardolino 2018,Italy,Bardolino,Cavalchina,3.7,254,7.98,2018,Red,43.1358867,5.8316751
ViBo Viñedo Centenario 2017,Chile,Colchagua Valley,Viu Manent,4.0,254,18.52,2017,Red,-34.6499872,-71.3086612
Saint-Émilion 2014,France,Saint-Émilion,Petit-Figeac,3.9,254,46.3,2014,Red,44.911401,-0.188833
Dadá Art 8 2019,Argentina,San Juan,Bodega Finca Las Moras,3.3,254,7.3,2019,Red,44.911401,-0.188833
Cellar Selection Merlot 2017,South Africa,Coastal Region,Kleine Zalze,3.4,254,9.5,2017,Red,44.911401,-0.188833
Poggio Al Vento Brunello di Montalcino Riserva 2008,Italy,Brunello di Montalcino,Col d'Orcia,4.2,254,83.0,2008,Red,42.9668976,11.4386709
Chianti Classico 2017,Italy,Chianti Classico,Rocca di Montegrossi,3.8,254,13.95,2017,Red,43.4048503,11.4168472
Moulin des Costes Bandol Rouge 2016,France,Bandol,Domaines Bunan,3.9,254,21.9,2016,Red,43.1757338,5.759568
Maremma Toscana 2015,Italy,Maremma Toscana,Rocca di Frassinello,4.2,254,35.0,2015,Red,42.9314289,10.9800769
Granato 2016,Italy,Vigneti delle Dolomiti,Foradori,4.1,254,45.72,2016,Red,46.2155358,11.0931067
Barolo Brunate 2013,Italy,Barolo,Ceretto,4.2,254,96.03,2013,Red,44.6722487,7.996287499999999
Ronchedone Rosso 2016,Italy,Lombardia,Cà dei Frati,4.2,2540,18.95,2016,Red,45.4547439,10.6168089
Rioja Gran Reserva 2009,Spain,Rioja,Montecillo,3.9,2541,22.0,2009,Red,31.8102318,-106.5134646
Tenuta Guado al Tasso Il Bruciato Bolgheri 2018,Italy,Bolgheri,Antinori,4.1,2542,18.42,2018,Red,31.8102318,-106.5134646
Selezione Antonio Castagnedi Amarone della Valpolicella 2015,Italy,Amarone della Valpolicella,Tenuta Sant'Antonio,4.2,2549,24.9,2015,Red,40.0571446,18.439706
When We Dance Chianti 2018,Italy,Chianti,Tenuta Il Palagio,3.8,255,12.45,2018,Red,43.6159586,11.4362013
Sofia 2015,Spain,Valencia,De Moya,4.2,255,23.65,2015,Red,43.6159586,11.4362013
Alentejano Reserva Tinto 2015,Portugal,Alentejano,Herdade dos Grous,4.3,255,44.73,2015,Red,37.879033,-7.941006
Fausto Merlot 2012,Brazil,Serra Gaúcha,Pizzato,3.0,255,11.45,2012,Red,37.879033,-7.941006
Pomerol 2009,France,Pomerol,Château Gombaude-Guillot,4.3,255,77.88,2009,Red,44.9321864,-0.2041637
Ninquén (Mountain Vineyard) 2008,Chile,Colchagua Valley,MontGras,4.0,255,40.09,2008,Red,44.9321864,-0.2041637
Saint-Julien (Grand Cru Classé) 2011,France,Saint-Julien,Château Léoville Las Cases,4.2,255,179.36,2011,Red,44.9321864,-0.2041637
Bramosia Chianti Classico 2016,Italy,Chianti Classico,Donna Laura,3.8,255,12.58,2016,Red,43.3818043,11.3905259
Clos du Marquis Saint-Julien 2011,France,Saint-Julien,Château Léoville Las Cases,3.9,255,58.44,2011,Red,43.3818043,11.3905259
Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Villa Poggio Salvi,3.9,255,26.22,2015,Red,43.0470506,11.4375174
Altitud Merlot 2014,Argentina,Tupungato,Andeluna,3.5,255,13.9,2014,Red,-33.455505,-69.21215
Barolo Brunate 2012,Italy,Barolo,Ceretto,4.2,255,87.0,2012,Red,44.6722487,7.996287499999999
Coto de Imaz Rioja Gran Reserva 2012,Spain,Rioja,El Coto,4.1,2558,16.75,2012,Red,42.4959091,-2.4410737
Syrah 2019,Spain,La Mancha,Terra Linda,3.7,256,6.5,2019,Red,38.0040892,-122.5497
Pauillac (Grand Cru Classé) 2016,France,Pauillac,Château Pedesclaux,4.1,256,58.39,2016,Red,45.2119822,-0.7566514999999999
Pinot Noir 2018,France,Vin de France,Maison de La Villette,3.7,256,6.39,2018,Red,48.8938489,2.39026
Stonewell Shiraz 2013,Australia,Barossa,Peter Lehmann,4.2,256,48.31,2013,Red,-34.5062769,138.967706
Alentejano Tinto 2017,Portugal,Alentejano,Herdade dos Grous,4.0,2563,15.84,2017,Red,37.879033,-7.941006
Max Reserva Cabernet Sauvignon 2014,Chile,Aconcagua Valley,Errazuriz,3.7,2567,14.5,2014,Red,37.879033,-7.941006
Valpolicella Classico Superiore 2012,Italy,Valpolicella Classico,Quintarelli Giuseppe,4.4,257,72.7,2012,Red,45.5209039,10.9478773
